time	fnum	flen
14:40:01.088	7162	62
14:40:01.089	7165	62
14:40:01.090	7168	62
14:40:01.091	7170	1514
14:40:01.092	7179	446
14:40:01.093	7183	646
14:40:01.094	7187	1218
14:40:01.095	7198	62
14:40:01.096	7205	430
14:40:01.097	7214	1514
14:40:01.098	7221	430
14:40:01.099	7228	430
14:40:01.100	7236	446
14:40:01.101	7245	62
14:40:01.102	7258	1214
14:40:01.103	7264	1514
14:40:01.104	7278	62
14:40:01.105	7285	62
14:40:01.106	7298	1514
14:40:01.107	7307	1514
14:40:01.108	7312	430
14:40:01.109	7314	634
14:40:01.110	7316	62
14:40:01.111	7325	62
14:40:01.112	7333	62
14:40:01.113	7343	1514
14:40:01.114	7347	62
14:40:01.115	7351	446
14:40:01.116	7356	1514
14:40:01.117	7369	430
14:40:01.118	7373	62
14:40:01.119	7375	1514
14:40:01.120	7381	62
14:40:01.121	7388	1514
14:40:01.122	7395	62
14:40:01.123	7401	618
14:40:01.124	7404	646
14:40:01.125	7414	1514
14:40:01.126	7422	446
14:40:01.127	7429	62
14:40:01.128	7431	1514
14:40:01.129	7437	1514
14:40:01.130	7443	1514
14:40:01.131	7451	62
14:40:01.132	7456	430
14:40:01.133	7470	62
14:40:01.134	7480	62
14:40:01.135	7484	1514
14:40:01.136	7493	62
14:40:01.137	7506	1514
14:40:01.138	7510	1514
14:40:01.139	7521	618
14:40:01.140	7529	446
14:40:01.141	7541	430
14:40:01.142	7548	62
14:40:01.143	7553	1514
14:40:01.144	7561	1514
14:40:01.145	7569	1514
14:40:01.146	7578	1514
14:40:01.147	7588	1514
14:40:01.148	7601	62
14:40:01.149	7605	430
14:40:01.150	7612	446
14:40:01.151	7616	634
14:40:01.152	7619	1190
14:40:01.153	7623	1202
14:40:01.154	7626	1190
14:40:01.155	7631	1202
14:40:01.156	7636	630
14:40:01.157	7639	1514
14:40:01.158	7647	1514
14:40:01.159	7656	430
14:40:01.160	7663	1514
14:40:01.161	7669	1202
14:40:01.162	7671	1514
14:40:01.163	7676	1514
14:40:01.164	7680	1514
14:40:01.165	7686	634
14:40:01.166	7690	1514
14:40:01.167	7696	430
14:40:01.168	7703	1514
14:40:01.169	7708	62
14:40:01.170	7723	618
14:40:01.171	7737	1514
14:40:01.172	7747	1514
14:40:01.173	7765	430
14:40:01.174	7776	62
14:40:01.175	7781	62
14:40:01.176	7785	62
14:40:01.177	7787	1214
14:40:01.178	7788	62
14:40:01.179	7792	62
14:40:01.180	7793	618
14:40:01.181	7794	62
14:40:01.182	7801	62
14:40:01.183	7816	1514
14:40:01.184	7836	62
14:40:01.185	7855	634
14:40:01.186	7869	634
14:40:01.187	7886	1514
14:40:01.188	7902	446
14:40:01.189	7918	62
14:40:01.190	7933	1514
14:40:01.191	7956	62
14:40:01.192	7974	62
14:40:01.193	7977	446
14:40:01.194	7980	62
14:40:01.195	7982	1202
14:40:01.196	7984	1202
14:40:01.197	7989	1190
14:40:01.198	7999	1202
14:40:01.199	8002	62
14:40:01.200	8005	62
14:40:01.201	8007	62
14:40:01.202	8012	1202
14:40:01.203	8017	430
14:40:01.204	8029	1514
14:40:01.205	8044	62
14:40:01.206	8048	430
14:40:01.207	8056	1514
14:40:01.208	8064	1514
14:40:01.209	8068	62
14:40:01.210	8069	62
14:40:01.211	8071	1190
14:40:01.212	8074	62
14:40:01.213	8076	62
14:40:01.214	8078	1190
14:40:01.215	8083	62
14:40:01.216	8087	446
14:40:01.217	8096	62
14:40:01.218	8105	446
14:40:01.219	8108	446
14:40:01.220	8120	1514
14:40:01.221	8128	1218
14:40:01.222	8130	62
14:40:01.223	8137	446
14:40:01.224	8146	1514
14:40:01.225	8152	1190
14:40:01.226	8158	1514
14:40:01.227	8170	646
14:40:01.228	8176	430
14:40:01.229	8184	430
14:40:01.230	8190	618
14:40:01.231	8196	62
14:40:01.232	8203	430
14:40:01.233	8208	430
14:40:01.234	8215	446
14:40:01.235	8222	634
14:40:01.236	8233	62
14:40:01.237	8246	62
14:40:01.238	8258	430
14:40:01.239	8264	1514
14:40:01.240	8269	1202
14:40:01.241	8272	1514
14:40:01.242	8282	62
14:40:01.243	8291	446
14:40:01.244	8298	62
14:40:01.245	8308	446
14:40:01.246	8313	62
14:40:01.247	8321	62
14:40:01.248	8323	446
14:40:01.249	8329	1514
14:40:01.250	8335	1514
14:40:01.251	8344	1514
14:40:01.252	8349	446
14:40:01.253	8355	62
14:40:01.254	8358	1202
14:40:01.255	8360	630
14:40:01.256	8364	1202
14:40:01.257	8373	634
14:40:01.258	8376	1514
14:40:01.259	8384	1230
14:40:01.260	8389	1514
14:40:01.261	8394	1514
14:40:01.262	8404	1514
14:40:01.263	8418	1514
14:40:01.264	8426	1514
14:40:01.265	8438	1514
14:40:01.266	8453	62
14:40:01.267	8463	646
14:40:01.268	8470	446
14:40:01.269	8476	646
14:40:01.270	8485	1514
14:40:01.271	8493	1514
14:40:01.272	8502	646
14:40:01.273	8504	646
14:40:01.274	8508	62
14:40:01.275	8521	430
14:40:01.276	8530	446
14:40:01.277	8541	430
14:40:01.278	8549	62
14:40:01.279	8558	446
14:40:01.280	8568	62
14:40:01.281	8571	1514
14:40:01.282	8575	430
14:40:01.283	8578	1514
14:40:01.284	8586	430
14:40:01.285	8593	630
14:40:01.286	8602	62
14:40:01.287	8614	1514
14:40:01.288	8628	630
14:40:01.289	8636	1514
14:40:01.290	8645	446
14:40:01.291	8650	446
14:40:01.292	8656	446
14:40:01.293	8667	430
14:40:01.294	8673	62
14:40:01.295	8677	1514
14:40:01.296	8683	1514
14:40:01.297	8687	62
14:40:01.298	8689	1514
14:40:01.299	8704	62
14:40:01.300	8708	1218
14:40:01.301	8719	62
14:40:01.302	8732	1514
14:40:01.303	8745	1514
14:40:01.304	8764	446
14:40:01.305	8773	1514
14:40:01.306	8792	430
14:40:01.307	8802	430
14:40:01.308	8822	1514
14:40:01.309	8832	1514
14:40:01.310	8847	62
14:40:01.311	8857	1514
14:40:01.312	8864	62
14:40:01.313	8870	62
14:40:01.314	8872	1514
14:40:01.315	8875	62
14:40:01.316	8877	62
14:40:01.317	8878	62
14:40:01.318	8882	62
14:40:01.319	8884	1202
14:40:01.320	8887	446
14:40:01.321	8896	62
14:40:01.322	8910	62
14:40:01.323	8921	1206
14:40:01.324	8932	646
14:40:01.325	8938	446
14:40:01.326	8941	62
14:40:01.327	8943	430
14:40:01.328	8947	1214
14:40:01.329	8950	1202
14:40:01.330	8953	1202
14:40:01.331	8958	430
14:40:01.332	8965	1514
14:40:01.333	8975	446
14:40:01.334	8981	430
14:40:01.335	8993	1514
14:40:01.336	9003	1514
14:40:01.337	9008	1514
14:40:01.338	9021	446
14:40:01.339	9029	62
14:40:01.340	9034	1514
14:40:01.341	9042	62
14:40:01.342	9050	430
14:40:01.343	9057	646
14:40:01.344	9065	1514
14:40:01.345	9075	630
14:40:01.346	9077	62
14:40:01.347	9082	1190
14:40:01.348	9085	62
14:40:01.349	9087	1202
14:40:01.350	9092	1514
14:40:01.351	9098	1230
14:40:01.352	9106	62
14:40:01.353	9116	1514
14:40:01.354	9123	62
14:40:01.355	9128	62
14:40:01.356	9137	646
14:40:01.357	9146	1514
14:40:01.358	9153	1514
14:40:01.359	9159	618
14:40:01.360	9161	1514
14:40:01.361	9167	1514
14:40:01.362	9171	630
14:40:01.363	9177	62
14:40:01.364	9179	430
14:40:01.365	9191	446
14:40:01.366	9197	1514
14:40:01.367	9207	446
14:40:01.368	9217	1514
14:40:01.369	9229	62
14:40:01.370	9238	1514
14:40:01.371	9247	430
14:40:01.372	9251	1514
14:40:01.373	9260	1514
14:40:01.374	9265	1514
14:40:01.375	9274	430
14:40:01.376	9281	446
14:40:01.377	9289	430
14:40:01.378	9294	430
14:40:01.379	9297	1514
14:40:01.380	9308	1514
14:40:01.381	9317	1230
14:40:01.382	9320	1514
14:40:01.383	9323	446
14:40:01.384	9330	430
14:40:01.385	9347	430
14:40:01.386	9351	62
14:40:01.387	9358	430
14:40:01.388	9362	646
14:40:01.389	9364	62
14:40:01.390	9367	446
14:40:01.391	9373	446
14:40:01.392	9386	618
14:40:01.393	9392	430
14:40:01.394	9405	446
14:40:01.395	9415	430
14:40:01.396	9423	62
14:40:01.397	9426	62
14:40:01.398	9430	1214
14:40:01.399	9432	62
14:40:01.400	9435	1190
14:40:01.401	9440	446
14:40:01.402	9448	430
14:40:01.403	9454	430
14:40:01.404	9462	446
14:40:01.405	9474	1514
14:40:01.406	9479	446
14:40:01.407	9482	1514
14:40:01.408	9495	446
14:40:01.409	9497	446
14:40:01.410	9505	1514
14:40:01.411	9510	446
14:40:01.412	9514	62
14:40:01.413	9516	1514
14:40:01.414	9522	62
14:40:01.415	9528	446
14:40:01.416	9531	446
14:40:01.417	9541	430
14:40:01.418	9547	430
14:40:01.419	9553	1514
14:40:01.420	9563	1514
14:40:01.421	9574	1514
14:40:01.422	9579	62
14:40:01.423	9585	62
14:40:01.424	9593	1514
14:40:01.425	9604	62
14:40:01.426	9614	1514
14:40:01.427	9617	1514
14:40:01.428	9627	446
14:40:01.429	9635	1514
14:40:01.430	9644	634
14:40:01.431	9651	630
14:40:01.432	9658	62
14:40:01.433	9663	62
14:40:01.434	9671	446
14:40:01.435	9674	1514
14:40:01.436	9686	430
14:40:01.437	9692	446
14:40:01.438	9695	1514
14:40:01.439	9708	62
14:40:01.440	9720	446
14:40:01.441	9728	62
14:40:01.442	9733	430
14:40:01.443	9734	446
14:40:01.444	9742	618
14:40:01.445	9748	1202
14:40:01.446	9756	618
14:40:01.447	9761	62
14:40:01.448	9763	1202
14:40:01.450	9766	1202
14:40:01.451	9769	446
14:40:01.452	9771	1514
14:40:01.453	9781	1514
14:40:01.454	9786	1514
14:40:01.455	9800	62
14:40:01.456	9802	446
14:40:01.457	9812	1514
14:40:01.458	9816	430
14:40:01.459	9827	1514
14:40:01.460	9834	618
14:40:01.461	9848	646
14:40:01.462	9859	618
14:40:01.463	9867	634
14:40:01.464	9871	62
14:40:01.465	9874	62
14:40:01.466	9878	1514
14:40:01.467	9886	430
14:40:01.468	9887	1514
14:40:01.469	9894	646
14:40:01.470	9898	634
14:40:01.471	9909	1514
14:40:01.472	9917	430
14:40:01.473	9921	446
14:40:01.474	9929	62
14:40:01.475	9936	634
14:40:01.476	9938	430
14:40:01.477	9945	634
14:40:01.478	9952	1514
14:40:01.479	9969	1514
14:40:01.480	9975	446
14:40:01.481	9978	430
14:40:01.482	9981	1214
14:40:01.483	9985	446
14:40:01.484	9991	446
14:40:01.485	9993	446
14:40:01.486	9998	446
14:40:01.487	10005	430
14:40:01.488	10015	1514
14:40:01.489	10027	1230
14:40:01.490	10036	1206
14:40:01.491	10042	1514
14:40:01.492	10057	430
14:40:01.493	10059	62
14:40:01.494	10061	1190
14:40:01.495	10068	62
14:40:01.496	10074	1514
14:40:01.497	10082	1514
14:40:01.498	10089	62
14:40:01.499	10100	446
14:40:01.500	10106	62
14:40:01.501	10113	1206
14:40:01.502	10122	62
14:40:01.503	10125	1514
14:40:01.504	10137	430
14:40:01.505	10143	630
14:40:01.506	10149	62
14:40:01.507	10159	1514
14:40:01.508	10168	1514
14:40:01.509	10179	646
14:40:01.510	10190	430
14:40:01.511	10194	1514
14:40:01.512	10211	446
14:40:01.513	10216	1202
14:40:01.514	10219	1514
14:40:01.515	10227	618
14:40:01.516	10236	1514
14:40:01.517	10242	62
14:40:01.519	10246	62
14:40:01.520	10248	62
14:40:01.521	10250	62
14:40:01.522	10252	1514
14:40:01.523	10260	618
14:40:01.524	10262	1202
14:40:01.525	10264	1514
14:40:01.526	10274	62
14:40:01.527	10283	1218
14:40:01.528	10286	1514
14:40:01.529	10303	1514
14:40:01.530	10313	1514
14:40:01.531	10317	1514
14:40:01.532	10322	1514
14:40:01.533	10331	1514
14:40:01.534	10338	1514
14:40:01.535	10349	62
14:40:01.536	10359	646
14:40:01.537	10361	62
14:40:01.538	10372	62
14:40:01.539	10389	446
14:40:01.540	10401	430
14:40:01.541	10416	62
14:40:01.542	10421	62
14:40:01.543	10422	62
14:40:01.544	10424	62
14:40:01.545	10428	446
14:40:01.546	10439	1514
14:40:01.547	10449	1514
14:40:01.548	10457	430
14:40:01.549	10460	62
14:40:01.550	10462	62
14:40:01.551	10469	634
14:40:01.552	10475	446
14:40:01.553	10483	1230
14:40:01.554	10492	1514
14:40:01.555	10499	1514
14:40:01.556	10507	430
14:40:01.557	10516	1514
14:40:01.558	10519	446
14:40:01.559	10527	1514
14:40:01.560	10535	446
14:40:01.561	10545	62
14:40:01.562	10553	1514
14:40:01.563	10563	1514
14:40:01.564	10573	1514
14:40:01.565	10584	430
14:40:01.566	10591	1206
14:40:01.567	10599	62
14:40:01.568	10610	62
14:40:01.569	10614	62
14:40:01.570	10616	646
14:40:01.571	10625	446
14:40:01.572	10627	1514
14:40:01.573	10635	1514
14:40:01.574	10650	1514
14:40:01.575	10657	430
14:40:01.576	10663	1514
14:40:01.577	10671	446
14:40:01.578	10674	1230
14:40:01.579	10678	62
14:40:01.580	10683	430
14:40:01.581	10690	430
14:40:01.582	10704	430
14:40:01.583	10713	1514
14:40:01.584	10725	430
14:40:01.585	10733	630
14:40:01.586	10741	446
14:40:01.587	10749	1514
14:40:01.588	10756	430
14:40:01.589	10767	1514
14:40:01.590	10774	634
14:40:01.591	10780	634
14:40:01.592	10790	1514
14:40:01.593	10795	1514
14:40:01.594	10805	1514
14:40:01.595	10812	1202
14:40:01.596	10826	630
14:40:01.597	10835	430
14:40:01.598	10844	62
14:40:01.599	10848	1514
14:40:01.600	10856	630
14:40:01.601	10857	1514
14:40:01.602	10869	1202
14:40:01.603	10874	1214
14:40:01.604	10877	430
14:40:01.605	10887	446
14:40:01.606	10892	430
14:40:01.607	10901	62
14:40:01.608	10907	62
14:40:01.609	10915	446
14:40:01.610	10917	446
14:40:01.611	10919	1202
14:40:01.612	10923	62
14:40:01.614	10925	1190
14:40:01.615	10934	1514
14:40:01.616	10944	1514
14:40:01.617	10959	62
14:40:01.618	10973	62
14:40:01.619	10975	430
14:40:01.620	10981	1218
14:40:01.621	10982	62
14:40:01.622	10989	62
14:40:01.623	10996	1514
14:40:01.624	11002	634
14:40:01.625	11008	430
14:40:01.626	11018	618
14:40:01.627	11032	646
14:40:01.628	11042	1190
14:40:01.629	11052	1514
14:40:01.630	11057	62
14:40:01.631	11059	62
14:40:01.632	11061	1514
14:40:01.633	11070	1202
14:40:01.634	11075	62
14:40:01.635	11078	1214
14:40:01.636	11086	62
14:40:01.637	11096	62
14:40:01.638	11098	430
14:40:01.639	11102	1514
14:40:01.640	11108	630
14:40:01.641	11112	1514
14:40:01.642	11119	62
14:40:01.643	11130	630
14:40:01.644	11139	430
14:40:01.645	11150	430
14:40:01.646	11156	1514
14:40:01.647	11161	1514
14:40:01.648	11176	430
14:40:01.649	11196	62
14:40:01.650	11206	1514
14:40:01.651	11217	446
14:40:01.652	11225	62
14:40:01.653	11232	1514
14:40:01.654	11238	1514
14:40:01.655	11247	1214
14:40:01.656	11265	62
14:40:01.657	11273	430
14:40:01.659	11283	62
14:40:01.661	11292	1218
14:40:01.662	11303	430
14:40:01.663	11313	62
14:40:01.664	11317	618
14:40:01.665	11321	62
14:40:01.666	11323	1190
14:40:01.667	11325	1514
14:40:01.668	11329	430
14:40:01.670	11334	446
14:40:01.671	11339	618
14:40:01.672	11343	1202
14:40:01.673	11348	1230
14:40:01.674	11351	1514
14:40:01.675	11357	630
14:40:01.676	11363	1514
14:40:01.677	11367	1514
14:40:01.678	11375	1514
14:40:01.679	11384	446
14:40:01.680	11396	62
14:40:01.681	11400	446
14:40:01.682	11407	446
14:40:01.683	11409	62
14:40:01.684	11415	1202
14:40:01.685	11424	62
14:40:01.686	11429	1218
14:40:01.687	11438	1514
14:40:01.688	11442	62
14:40:01.689	11452	1514
14:40:01.690	11462	62
14:40:01.691	11485	62
14:40:01.692	11503	430
14:40:01.693	11510	430
14:40:01.694	11521	1218
14:40:01.695	11523	1202
14:40:01.696	11525	62
14:40:01.697	11528	62
14:40:01.698	11530	62
14:40:01.699	11531	62
14:40:01.700	11533	1202
14:40:01.701	11536	1190
14:40:01.702	11541	62
14:40:01.703	11543	446
14:40:01.704	11551	1514
14:40:01.705	11564	1514
14:40:01.706	11572	430
14:40:01.707	11582	62
14:40:01.708	11589	446
14:40:01.709	11596	62
14:40:01.710	11598	1214
14:40:01.711	11604	62
14:40:01.713	11608	62
14:40:01.714	11620	430
14:40:01.715	11623	62
14:40:01.716	11635	430
14:40:01.717	11639	1514
14:40:01.718	11659	430
14:40:01.719	11664	1514
14:40:01.720	11672	62
14:40:01.721	11675	1514
14:40:01.722	11684	446
14:40:01.723	11693	62
14:40:01.724	11697	430
14:40:01.725	11702	62
14:40:01.726	11706	430
14:40:01.727	11712	446
14:40:01.728	11717	1190
14:40:01.729	11721	1206
14:40:01.730	11731	646
14:40:01.731	11736	1206
14:40:01.732	11739	1206
14:40:01.733	11747	1514
14:40:01.734	11751	1514
14:40:01.735	11755	1514
14:40:01.736	11761	430
14:40:01.737	11769	446
14:40:01.738	11774	1514
14:40:01.739	11779	430
14:40:01.740	11785	1514
14:40:01.741	11794	430
14:40:01.742	11807	1514
14:40:01.743	11818	646
14:40:01.744	11831	618
14:40:01.745	11839	430
14:40:01.746	11849	1514
14:40:01.747	11867	1514
14:40:01.748	11871	62
14:40:01.749	11873	62
14:40:01.750	11875	62
14:40:01.751	11877	1190
14:40:01.752	11879	1202
14:40:01.753	11881	630
14:40:01.754	11884	1202
14:40:01.755	11886	1202
14:40:01.756	11887	62
14:40:01.757	11891	1514
14:40:01.758	11897	618
14:40:01.759	11901	1190
14:40:01.760	11911	430
14:40:01.761	11917	430
14:40:01.762	11924	1514
14:40:01.763	11942	1514
14:40:01.764	11958	1514
14:40:01.765	11966	430
14:40:01.766	11977	430
14:40:01.767	11982	430
14:40:01.768	11985	1514
14:40:01.769	11990	1514
14:40:01.770	11997	618
14:40:01.771	12001	446
14:40:01.772	12010	62
14:40:01.773	12017	634
14:40:01.774	12021	634
14:40:01.775	12026	1514
14:40:01.776	12035	1514
14:40:01.777	12039	62
14:40:01.778	12049	1514
14:40:01.779	12059	430
14:40:01.780	12069	1514
14:40:01.781	12082	62
14:40:01.782	12088	446
14:40:01.783	12096	62
14:40:01.784	12105	1514
14:40:01.785	12115	1514
14:40:01.786	12129	62
14:40:01.787	12134	1218
14:40:01.788	12143	618
14:40:01.789	12153	430
14:40:01.790	12161	430
14:40:01.791	12171	1514
14:40:01.792	12186	446
14:40:01.793	12193	1514
14:40:01.794	12199	1514
14:40:01.795	12207	1202
14:40:01.796	12214	446
14:40:01.797	12217	62
14:40:01.798	12220	62
14:40:01.799	12224	62
14:40:01.800	12226	62
14:40:01.801	12228	62
14:40:01.802	12233	646
14:40:01.803	12249	430
14:40:01.804	12270	430
14:40:01.805	12284	634
14:40:01.806	12286	62
14:40:01.807	12288	62
14:40:01.808	12290	62
14:40:01.809	12292	1514
14:40:01.810	12298	646
14:40:01.811	12303	446
14:40:01.812	12317	1514
14:40:01.813	12325	446
14:40:01.814	12329	1230
14:40:01.815	12339	1190
14:40:01.816	12358	1514
14:40:01.817	12375	630
14:40:01.818	12384	618
14:40:01.819	12395	430
14:40:01.820	12403	1514
14:40:01.821	12413	62
14:40:01.822	12414	62
14:40:01.823	12419	430
14:40:01.824	12425	62
14:40:01.825	12435	1514
14:40:01.826	12444	1218
14:40:01.827	12453	1514
14:40:01.828	12464	1514
14:40:01.829	12476	62
14:40:01.830	12480	630
14:40:01.831	12485	1214
14:40:01.832	12497	430
14:40:01.833	12501	634
14:40:01.834	12503	62
14:40:01.835	12507	1514
14:40:01.836	12514	1514
14:40:01.837	12523	1514
14:40:01.838	12534	430
14:40:01.839	12540	62
14:40:01.840	12549	62
14:40:01.841	12555	62
14:40:01.842	12561	62
14:40:01.843	12565	1514
14:40:01.844	12573	1514
14:40:01.845	12583	430
14:40:01.846	12594	62
14:40:01.847	12606	646
14:40:01.848	12611	1202
14:40:01.849	12619	618
14:40:01.850	12621	62
14:40:01.851	12623	62
14:40:01.852	12631	446
14:40:01.853	12638	1230
14:40:01.854	12645	646
14:40:01.855	12651	446
14:40:01.856	12655	446
14:40:01.857	12657	430
14:40:01.858	12669	446
14:40:01.859	12675	1218
14:40:01.860	12686	1230
14:40:01.861	12694	446
14:40:01.862	12701	62
14:40:01.863	12708	630
14:40:01.864	12711	62
14:40:01.865	12713	1514
14:40:01.866	12720	62
14:40:01.867	12722	62
14:40:01.868	12725	62
14:40:01.869	12731	446
14:40:01.870	12738	1514
14:40:01.871	12747	430
14:40:01.872	12758	446
14:40:01.873	12776	1514
14:40:01.874	12788	1514
14:40:01.875	12801	1514
14:40:01.876	12818	634
14:40:01.877	12819	62
14:40:01.878	12821	1202
14:40:01.879	12824	62
14:40:01.881	12826	62
14:40:01.882	12828	62
14:40:01.883	12830	1214
14:40:01.884	12838	630
14:40:01.886	12844	446
14:40:01.887	12849	1514
14:40:01.888	12856	1514
14:40:01.889	12867	1514
14:40:01.890	12874	62
14:40:01.891	12883	446
14:40:01.892	12885	62
14:40:01.893	12889	1514
14:40:01.894	12894	634
14:40:01.895	12902	1230
14:40:01.896	12913	618
14:40:01.897	12920	1514
14:40:01.898	12928	1514
14:40:01.899	12933	1514
14:40:01.900	12942	446
14:40:01.901	12946	1514
14:40:01.902	12956	1514
14:40:01.903	12967	634
14:40:01.904	12977	430
14:40:01.905	12987	1514
14:40:01.906	13000	62
14:40:01.907	13008	618
14:40:01.908	13012	1514
14:40:01.909	13015	446
14:40:01.910	13018	1218
14:40:01.911	13024	1514
14:40:01.912	13032	630
14:40:01.913	13037	446
14:40:01.914	13044	446
14:40:01.915	13050	430
14:40:01.916	13056	1514
14:40:01.917	13065	646
14:40:01.918	13076	1514
14:40:01.919	13079	1514
14:40:01.920	13088	1202
14:40:01.921	13097	634
14:40:01.922	13104	1514
14:40:01.923	13110	634
14:40:01.924	13115	446
14:40:01.925	13118	62
14:40:01.926	13123	1214
14:40:01.927	13125	1190
14:40:01.928	13128	1190
14:40:01.929	13132	1514
14:40:01.930	13137	430
14:40:01.931	13146	1514
14:40:01.932	13154	634
14:40:01.933	13163	1514
14:40:01.934	13172	1514
14:40:01.935	13180	1514
14:40:01.936	13190	634
14:40:01.937	13201	634
14:40:01.938	13214	618
14:40:01.939	13228	1514
14:40:01.940	13241	1514
14:40:01.941	13252	1514
14:40:01.942	13257	446
14:40:01.943	13259	1202
14:40:01.944	13266	62
14:40:01.945	13279	1514
14:40:01.946	13290	1514
14:40:01.947	13299	62
14:40:01.948	13306	1230
14:40:01.950	13308	62
14:40:01.951	13315	630
14:40:01.952	13331	430
14:40:01.953	13333	1514
14:40:01.954	13346	1514
14:40:01.955	13355	446
14:40:01.956	13358	1514
14:40:01.957	13365	446
14:40:01.958	13371	1514
14:40:01.959	13376	1514
14:40:01.960	13385	1218
14:40:01.961	13393	62
14:40:01.962	13399	446
14:40:01.963	13409	1514
14:40:01.964	13416	62
14:40:01.965	13422	1514
14:40:01.966	13428	1514
14:40:01.967	13436	430
14:40:01.968	13447	446
14:40:01.969	13449	62
14:40:01.970	13452	1218
14:40:01.971	13459	430
14:40:01.972	13469	1514
14:40:01.973	13480	1514
14:40:01.974	13490	430
14:40:01.975	13495	62
14:40:01.976	13499	62
14:40:01.977	13509	446
14:40:01.978	13518	1514
14:40:01.979	13524	62
14:40:01.980	13528	62
14:40:01.981	13535	62
14:40:01.982	13537	62
14:40:01.983	13541	62
14:40:01.984	13545	430
14:40:01.985	13551	430
14:40:01.986	13560	1514
14:40:01.987	13571	1514
14:40:01.988	13579	62
14:40:01.989	13583	446
14:40:01.990	13588	1514
14:40:01.991	13598	1514
14:40:01.992	13601	1514
14:40:01.993	13616	430
14:40:01.994	13619	62
14:40:01.995	13621	62
14:40:01.996	13628	62
14:40:01.997	13630	1202
14:40:01.998	13634	62
14:40:01.999	13636	62
14:40:02.000	13639	62
14:40:02.001	13641	1202
14:40:02.002	13644	1202
14:40:02.003	13647	1214
14:40:02.004	13650	446
14:40:02.005	13653	1514
14:40:02.006	13663	446
14:40:02.007	13666	1514
14:40:02.008	13675	62
14:40:02.009	13677	62
14:40:02.010	13681	446
14:40:02.011	13683	62
14:40:02.012	13688	430
14:40:02.013	13692	62
14:40:02.014	13698	1514
14:40:02.015	13703	62
14:40:02.016	13705	446
14:40:02.017	13712	634
14:40:02.018	13717	1514
14:40:02.019	13734	1514
14:40:02.020	13748	1514
14:40:02.021	13759	446
14:40:02.022	13765	430
14:40:02.023	13771	1514
14:40:02.024	13778	1514
14:40:02.025	13783	430
14:40:02.026	13790	1218
14:40:02.027	13797	1218
14:40:02.028	13807	1218
14:40:02.029	13809	1514
14:40:02.030	13820	62
14:40:02.031	13839	1514
14:40:02.032	13847	1514
14:40:02.033	13862	62
14:40:02.034	13870	1214
14:40:02.035	13871	62
14:40:02.036	13883	430
14:40:02.037	13897	446
14:40:02.038	13909	1514
14:40:02.039	13927	430
14:40:02.040	13932	1202
14:40:02.041	13935	62
14:40:02.042	13937	1214
14:40:02.043	13939	62
14:40:02.044	13943	1214
14:40:02.045	13949	1514
14:40:02.046	13955	62
14:40:02.047	13960	1514
14:40:02.048	13969	430
14:40:02.049	13975	1514
14:40:02.050	13982	62
14:40:02.051	13990	1514
14:40:02.052	13996	62
14:40:02.053	13997	62
14:40:02.054	14001	62
14:40:02.055	14007	430
14:40:02.056	14023	1514
14:40:02.057	14035	430
14:40:02.058	14052	630
14:40:02.059	14057	62
14:40:02.060	14063	1514
